id,target_word,context_string
d000.s032.t006,month,patient receive alimta cisplatin survive average 12.1 compare 9.3 month receive cisplatin alone
d000.s032.t007,alone,patient receive alimta cisplatin survive average 12.1 month compare 9.3 month receive cisplatin
d000.s033.t000,treatment,patient non-small cell lung_cancer alimta effective comparator
d000.s033.t001,patient,treatment non-small cell lung_cancer alimta effective comparator
d000.s033.t002,cell,treatment patient non-small lung_cancer alimta effective comparator
d000.s033.t003,lung_cancer,treatment patient non-small cell alimta effective comparator
d000.s033.t004,as,treatment patient non-small cell lung_cancer alimta effective comparator
d000.s033.t005,effective,treatment patient non-small cell lung_cancer alimta comparator
d000.s033.t006,as,treatment patient non-small cell lung_cancer alimta effective comparator
d000.s034.t000,patient,receive chemotherapy past average survival time 8.3 month alimta compare 7.9 month docetaxel
d000.s034.t001,receive,patient chemotherapy past average survival time 8.3 month alimta compare 7.9 month docetaxel
d000.s034.t002,chemotherapy,patient receive past average survival time 8.3 month alimta compare 7.9 month docetaxel
d000.s034.t003,past,patient receive chemotherapy average survival time 8.3 month alimta compare 7.9 month docetaxel
d000.s034.t004,average,patient receive chemotherapy past survival time 8.3 month alimta compare 7.9 month docetaxel
d000.s034.t005,survival,patient receive chemotherapy past average time 8.3 month alimta compare 7.9 month docetaxel
d000.s034.t006,time,patient receive chemotherapy past average survival 8.3 month alimta compare 7.9 month docetaxel
d000.s034.t007,month,patient receive chemotherapy past average survival time 8.3 alimta compare 7.9 month docetaxel
d000.s034.t008,compare,patient receive chemotherapy past average survival time 8.3 month alimta 7.9 month docetaxel
d000.s034.t009,month,patient receive chemotherapy past average survival time 8.3 alimta compare 7.9 month docetaxel
d000.s035.t000,patient,receive chemotherapy past average survival time 10.3 month group
d000.s035.t001,not,patient receive chemotherapy past average survival time 10.3 month group
d000.s035.t002,receive,patient chemotherapy past average survival time 10.3 month group
d000.s035.t003,chemotherapy,patient receive past average survival time 10.3 month group
d000.s035.t004,past,patient receive chemotherapy average survival time 10.3 month group
d000.s035.t005,average,patient receive chemotherapy past survival time 10.3 month group
d000.s035.t006,survival,patient receive chemotherapy past average time 10.3 month group
d000.s035.t007,time,patient receive chemotherapy past average survival 10.3 month group
d000.s035.t008,month,patient receive chemotherapy past average survival time 10.3 group
d000.s035.t009,group,patient receive chemotherapy past average survival time 10.3 month
d000.s036.t000,however,study patient whose cancer affect squamous_cell long survival time receive alimta receive comparator
d000.s036.t001,study,however patient whose cancer affect squamous_cell long survival time receive alimta receive comparator
d000.s036.t002,patient,however study whose cancer affect squamous_cell long survival time receive alimta receive comparator
d000.s036.t003,cancer,however study patient whose affect squamous_cell long survival time receive alimta receive comparator
d000.s036.t004,not,however study patient whose cancer affect squamous_cell long survival time receive alimta receive comparator
d000.s036.t005,affect,however study patient whose cancer squamous_cell long survival time receive alimta receive comparator
d000.s036.t006,squamous_cell,however study patient whose cancer affect long survival time receive alimta receive comparator
d000.s036.t007,have,however study patient whose cancer affect squamous_cell long survival time receive alimta receive comparator
d000.s036.t008,long,however study patient whose cancer affect squamous_cell survival time receive alimta receive comparator
d000.s036.t009,survival,however study patient whose cancer affect squamous_cell long time receive alimta receive comparator
d000.s036.t010,time,however study patient whose cancer affect squamous_cell long survival receive alimta receive comparator
d000.s037.t000,contrast,patient whose cancer affect squamous_cell short survival time receive alimta
d000.s037.t001,patient,contrast whose cancer affect squamous_cell short survival time receive alimta
d000.s037.t002,cancer,contrast patient whose affect squamous_cell short survival time receive alimta
d000.s037.t003,affect,contrast patient whose cancer squamous_cell short survival time receive alimta
d000.s037.t004,squamous_cell,contrast patient whose cancer affect short survival time receive alimta
d000.s037.t005,have,contrast patient whose cancer affect squamous_cell short survival time receive alimta
d000.s037.t006,short,contrast patient whose cancer affect squamous_cell survival time receive alimta
d000.s037.t007,survival,contrast patient whose cancer affect squamous_cell short time receive alimta
d000.s037.t008,time,contrast patient whose cancer affect squamous_cell short survival receive alimta
d001.s000.t000,mathematical,kalgebra calculator base content markup mathml language
d001.s000.t001,base,kalgebra mathematical calculator content markup mathml language
d001.s000.t002,markup,kalgebra mathematical calculator base content mathml language
d001.s001.t000,nowadays,capable make simple mathml operation arithmetic logical representate 2d 3d graph
d001.s001.t001,capable,nowadays make simple mathml operation arithmetic logical representate 2d 3d graph
d001.s001.t002,make,nowadays capable simple mathml operation arithmetic logical representate 2d 3d graph
d001.s001.t003,simple,nowadays capable make mathml operation arithmetic logical representate 2d 3d graph
d001.s001.t004,operation,nowadays capable make simple mathml arithmetic logical representate 2d 3d graph
d001.s001.t005,arithmetic,nowadays capable make simple mathml operation logical representate 2d 3d graph
d001.s001.t006,3d,nowadays capable make simple mathml operation arithmetic logical representate 2d graph
d001.s001.t007,graph,nowadays capable make simple mathml operation arithmetic logical representate 2d 3d
d001.s002.t000,actually,necessary know mathml use kalgebra
d001.s002.t001,not,actually necessary know mathml use kalgebra
d001.s002.t002,necessary,actually know mathml use kalgebra
d001.s002.t003,know,actually necessary mathml use kalgebra
d001.s002.t004,use,actually necessary know mathml kalgebra
d001.s003.t000,base,kalgebra mathml graph calculator
d001.s003.t001,graph,kalgebra mathml base calculator
d001.s004.t000,initially,although mathml orient use everyone little mathematical knowledge
d001.s004.t001,orient,although initially mathml use everyone little mathematical knowledge
d001.s004.t002,now,although initially mathml orient use everyone little mathematical knowledge
d001.s004.t003,use,although initially mathml orient everyone little mathematical knowledge
d001.s004.t004,little,although initially mathml orient use everyone mathematical knowledge
d001.s004.t005,mathematical,although initially mathml orient use everyone little knowledge
d001.s004.t006,knowledge,although initially mathml orient use everyone little mathematical
d001.s005.t000,here,screenshot kalgebra main window
d001.s005.t001,main,screenshot kalgebra window
d001.s005.t002,window,screenshot kalgebra main
d001.s006.t000,main,kalgebra window
d001.s006.t001,window,kalgebra main
d001.s007.t000,main,kalgebra window consist console tab 2d graph tab 3d graph tab dictionary tab
d001.s007.t001,window,kalgebra main consist console tab 2d graph tab 3d graph tab dictionary tab
d001.s007.t002,consist,kalgebra main window console tab 2d graph tab 3d graph tab dictionary tab
d001.s007.t003,console,kalgebra main window consist tab 2d graph tab 3d graph tab dictionary tab
d001.s007.t004,graph,kalgebra main window consist console tab 2d tab 3d graph tab dictionary tab
d001.s007.t005,3d,kalgebra main window consist console tab 2d graph tab graph tab dictionary tab
d001.s007.t006,graph,kalgebra main window consist console tab 2d tab 3d graph tab dictionary tab
d001.s007.t007,dictionary,kalgebra main window consist console tab 2d graph tab 3d graph tab tab
d001.s008.t000,below,tab find input field type function calculation
d001.s008.t001,find,tab input field type function calculation
d001.s008.t002,input,tab find field type function calculation
d001.s008.t003,field,tab find input type function calculation
d001.s008.t004,type,tab find input field function calculation
d001.s008.t005,function,tab find input field type calculation
d001.s008.t006,do,tab find input field type function calculation
d001.s008.t007,calculation,tab find input field type function
d001.s009.t000,want,understand work best thing realize input convert mathml although necessary know mathml
d001.s009.t001,understand,want work best thing realize input convert mathml although necessary know mathml
d001.s009.t002,work,want understand best thing realize input convert mathml although necessary know mathml
d001.s009.t003,best,want understand work thing realize input convert mathml although necessary know mathml
d001.s009.t004,thing,want understand work best realize input convert mathml although necessary know mathml
d001.s009.t005,do,want understand work best thing realize input convert mathml although necessary know mathml
d001.s009.t006,realize,want understand work best thing input convert mathml although necessary know mathml
d001.s009.t007,input,want understand work best thing realize convert mathml although necessary know mathml
d001.s009.t008,convert,want understand work best thing realize input mathml although necessary know mathml
d001.s009.t009,not,want understand work best thing realize input convert mathml although necessary know mathml
d001.s009.t010,necessary,want understand work best thing realize input convert mathml although know mathml
d001.s009.t011,know,want understand work best thing realize input convert mathml although necessary mathml
d001.s010.t000,base,i syntax basically common_sense hard anyone
d001.s010.t001,basically,i base syntax common_sense hard anyone
d001.s010.t002,common_sense,i base syntax basically hard anyone
d001.s010.t003,not,i base syntax basically common_sense hard anyone
d001.s010.t004,hard,i base syntax basically common_sense anyone
d001.s011.t000,look,i closely maximum maple syntax look similar
d001.s011.t001,closely,i look maximum maple syntax look similar
d001.s011.t002,look,i closely maximum maple syntax look similar
d001.s011.t003,very,i look closely maximum maple syntax look similar
d001.s011.t004,similar,i look closely maximum maple syntax look
d001.s012.t000,addition,subtraction multiplication division
d001.s012.t001,subtraction,addition multiplication division
d001.s012.t002,multiplication,addition subtraction division
d001.s012.t003,division,addition subtraction multiplication
d001.s013.t000,power,** use
d001.s013.t001,use,** power
d001.s014.t000,also,possible use unicode character
d001.s014.t001,possible,also use unicode character
d001.s014.t002,use,also possible unicode character
d001.s015.t000,power,one way make root
d001.s015.t001,way,power one make root
d001.s015.t002,make,power one way root
d001.s015.t003,root,power one way make
d001.s015.t004,too,power one way make root
d001.s016.t000,way,-gt specify bounded variable function
d001.s016.t001,specify,-gt way bounded variable function
d001.s016.t002,bounded,-gt way specify variable function
d001.s016.t003,variable,-gt way specify bounded function
d001.s016.t004,function,-gt way specify bounded variable
d001.s017.t000,use,specify high priority
d001.s017.t001,specify,use high priority
d001.s017.t002,high,use specify priority
d001.s017.t003,priority,use specify high
d001.s018.t000,parser,abc(params) find function check abc operator
d001.s018.t001,find,abc(params) parser function check abc operator
d001.s018.t002,function,abc(params) parser find check abc operator
d001.s018.t003,check,abc(params) parser find function abc operator
d001.s018.t004,operator,abc(params) parser find function check abc
d001.s019.t000,treat,operator treat user function
d001.s019.t001,operator,treat treat user function
d001.s019.t002,not,treat operator treat user function
d001.s019.t003,treat,operator treat user function
d001.s019.t004,user,treat operator treat function
d001.s019.t005,function,treat operator treat user
d001.s020.t000,use,define variable value
d001.s020.t001,define,use variable value
d001.s020.t002,value,use define variable
d001.s021.t000,condition,piecewise definition
d001.s021.t001,definition,piecewise condition
d001.s022.t000,way,piecewise define conditional operation kalgebra
d001.s022.t001,define,piecewise way conditional operation kalgebra
d001.s022.t002,conditional,piecewise way define operation kalgebra
d001.s022.t003,operation,piecewise way define conditional kalgebra
d001.s023.t000,introduce,condition use condition only_if true find without condition enter last instance
d001.s023.t001,condition,introduce use condition only_if true find without condition enter last instance
d001.s023.t002,use,introduce condition condition only_if true find without condition enter last instance
d001.s023.t003,condition,introduce use condition only_if true find without condition enter last instance
d001.s023.t004,only_if,introduce condition use condition true find without condition enter last instance
d001.s023.t005,true,introduce condition use condition only_if find without condition enter last instance
d001.s023.t006,find,introduce condition use condition only_if true without condition enter last instance
d001.s023.t007,condition,introduce use condition only_if true find without condition enter last instance
d001.s023.t008,enter,introduce condition use condition only_if true find without condition last instance
d001.s023.t009,last,introduce condition use condition only_if true find without condition enter instance
d001.s023.t010,instance,introduce condition use condition only_if true find without condition enter last
d001.s025.t000,use,define container
d001.s025.t001,define,use container
d001.s026.t000,mainly,useful work piecewise
d001.s026.t001,useful,mainly work piecewise
d001.s026.t002,work,mainly useful piecewise
d001.s027.t000,now,could ask i user mind mathml
d001.s027.t001,ask,could i user mind mathml
d001.s027.t002,user,could ask i mind mathml
d001.s028.t000,easy,operate function like cos sin trigonometric function sum product
d001.s028.t001,operate,easy function like cos sin trigonometric function sum product
d001.s028.t002,function,easy operate like cos sin trigonometric function sum product
d001.s028.t003,cos,easy operate function like sin trigonometric function sum product
d001.s028.t004,sin,easy operate function like cos trigonometric function sum product
d001.s028.t005,other,easy operate function like cos sin trigonometric function sum product
d001.s028.t006,trigonometric,easy operate function like cos sin function sum product
d001.s028.t007,function,easy operate like cos sin trigonometric function sum product
d001.s028.t008,sum,easy operate function like cos sin trigonometric function product
d001.s028.t009,product,easy operate function like cos sin trigonometric function sum
d001.s029.t000,not,matter kind
d001.s029.t001,matter,kind
d001.s029.t002,kind,matter
d001.s030.t000,use,plus times everything operator
d001.s030.t001,plus,use times everything operator
d001.s030.t002,times,use plus everything operator
d001.s030.t003,have,use plus times everything operator
d001.s030.t004,operator,use plus times everything
d001.s031.t000,useful,kalgebra console calculator
d001.s032.t000,there,list declare variable
d001.s032.t001,have,list declare variable
d001.s032.t002,list,declare variable
d001.s032.t003,variable,list declare
d001.s033.t000,see,double click dialog let change value way trick log
d001.s033.t001,let,double click see dialog change value way trick log
d001.s033.t002,change,double click see dialog let value way trick log
d001.s033.t003,value,double click see dialog let change way trick log
d001.s033.t004,just,double click see dialog let change value way trick log
d001.s033.t005,way,double click see dialog let change value trick log
d001.s033.t006,trick,double click see dialog let change value way log
d001.s033.t007,log,double click see dialog let change value way trick
d001.s034.t000,time,every enter expression variable value change last result
d001.s034.t001,enter,every time expression variable value change last result
d001.s034.t002,expression,every time enter variable value change last result
d001.s034.t003,variable,every time enter expression value change last result
d001.s034.t004,value,every time enter expression variable change last result
d001.s034.t005,change,every time enter expression variable value last result
d001.s034.t006,last,every time enter expression variable value change result
d001.s034.t007,result,every time enter expression variable value change last
d001.s035.t000,new,ctrl n window
d001.s035.t001,window,ctrl n new
d001.s036.t000,log,flush
d001.s037.t000,load,ctrl l script
d001.s038.t000,execute,instruction file sequentially
d001.s038.t001,instruction,execute file sequentially
d001.s038.t002,file,execute instruction sequentially
d001.s038.t003,sequentially,execute instruction file
d001.s039.t000,nice,want define library resume previous work
d001.s039.t001,want,nice define library resume previous work
d001.s039.t002,define,nice want library resume previous work
d001.s039.t003,library,nice want define resume previous work
d001.s039.t004,resume,nice want define library previous work
d001.s039.t005,previous,nice want define library resume work
d001.s039.t006,work,nice want define library resume previous
d001.s040.t000,save,ctrl g script
d001.s041.t000,save,instruction type since session begin able reuse
d001.s041.t001,instruction,save type since session begin able reuse
d001.s041.t002,type,save instruction since session begin able reuse
d001.s041.t003,begin,save instruction type since session able reuse
d001.s041.t004,able,save instruction type since session begin reuse
d001.s041.t005,reuse,save instruction type since session begin able
d001.s042.t000,generate,text_file easy fix use text_editor like kate
d001.s042.t001,text_file,generate easy fix use text_editor like kate
d001.s042.t002,easy,generate text_file fix use text_editor like kate
d001.s042.t003,fix,generate text_file easy use text_editor like kate
d001.s042.t004,use,generate text_file easy fix text_editor like kate
d001.s042.t005,text_editor,generate text_file easy fix use like kate
d001.s043.t000,save,ctrl log
d001.s043.t001,log,ctrl save
d001.s044.t000,save,log result html file able print publish
d001.s044.t001,log,save result html file able print publish
d001.s044.t002,result,save log html file able print publish
d001.s044.t003,html,save log result file able print publish
d001.s044.t004,able,save log result html file print publish
d001.s044.t005,print,save log result html file able publish
d001.s044.t006,publish,save log result html file able print
d001.s045.t000,quit,ctrl q
d001.s046.t000,program,shut
d001.s046.t001,down,shut program
d001.s047.t000,add,new 2d graph kalgebra go 2d graph tab click add tab add new function
d001.s047.t001,new,add 2d graph kalgebra go 2d graph tab click add tab add new function
d001.s047.t002,graph,add new 2d kalgebra go 2d graph tab click add tab add new function
d001.s047.t003,do,add new 2d graph kalgebra go 2d graph tab click add tab add new function
d001.s047.t004,go,add new 2d graph kalgebra 2d graph tab click add tab add new function
d001.s047.t005,graph,add new 2d kalgebra go 2d graph tab click add tab add new function
d001.s047.t006,add,new 2d graph kalgebra go 2d graph tab click add tab add new function
d001.s047.t007,add,new 2d graph kalgebra go 2d graph tab click add tab add new function
d001.s047.t008,new,add 2d graph kalgebra go 2d graph tab click add tab add new function
d001.s047.t009,function,add new 2d graph kalgebra go 2d graph tab click add tab add new
d001.s048.t000,then,focus go input text box type function
d001.s048.t001,focus,go input text box type function
d001.s048.t002,input,focus go text box type function
d001.s048.t003,text,focus go input box type function
d001.s048.t004,box,focus go input text type function
d001.s048.t005,type,focus go input text box function
d001.s048.t006,function,focus go input text box type
d001.s049.t000,want,use typical f(x) function necessary specify
d001.s049.t001,use,want typical f(x) function necessary specify
d001.s049.t002,typical,want use f(x) function necessary specify
d001.s049.t003,not,want use typical f(x) function necessary specify
d001.s049.t004,necessary,want use typical f(x) function specify
d001.s049.t005,specify,want use typical f(x) function necessary
d001.s050.t000,enter,function click ok button display graph main window
d001.s050.t001,function,enter click ok button display graph main window
d001.s050.t002,ok,enter function click button display graph main window
d001.s050.t003,display,enter function click ok button graph main window
d001.s050.t004,graph,enter function click ok button display main window
d001.s050.t005,main,enter function click ok button display graph window
d001.s050.t006,window,enter function click ok button display graph main
d001.s051.t000,set,several graph view
d001.s051.t001,several,set graph view
d001.s051.t002,graph,set several view
d001.s051.t003,same,set several graph view
d001.s051.t004,view,set several graph
d001.s052.t000,just,use add button list mode
d001.s052.t001,use,add button list mode
d001.s052.t002,add,use button list mode
d001.s052.t003,list,use add button mode
d001.s052.t004,mode,use add button list
d001.s053.t000,set,graph color
d001.s053.t001,graph,set color
d001.s053.t002,color,set graph
d002.s000.t000,foundation,recently involve organise conference deal critical challenge
d002.s000.t001,recently,foundation involve organise conference deal critical challenge
d002.s000.t002,involve,foundation recently organise conference deal critical challenge
d002.s000.t003,organise,foundation recently involve conference deal critical challenge
d002.s000.t004,conference,foundation recently involve organise deal critical challenge
d002.s000.t005,deal,foundation recently involve organise conference critical challenge
d002.s000.t006,critical,foundation recently involve organise conference deal challenge
d002.s000.t007,challenge,foundation recently involve organise conference deal critical
d002.s001.t000,participant,main interest_group attend debate issue role key actor include public authority social partner voluntary community organisation as_well service user
d002.s001.t001,main,participant interest_group attend debate issue role key actor include public authority social partner voluntary community organisation as_well service user
d002.s001.t002,interest_group,participant main attend debate issue role key actor include public authority social partner voluntary community organisation as_well service user
d002.s001.t003,attend,participant main interest_group debate issue role key actor include public authority social partner voluntary community organisation as_well service user
d002.s001.t004,debate,participant main interest_group attend issue role key actor include public authority social partner voluntary community organisation as_well service user
d002.s001.t005,issue,participant main interest_group attend debate role key actor include public authority social partner voluntary community organisation as_well service user
d002.s001.t006,role,participant main interest_group attend debate issue key actor include public authority social partner voluntary community organisation as_well service user
d002.s001.t007,key,participant main interest_group attend debate issue role actor include public authority social partner voluntary community organisation as_well service user
d002.s001.t008,actor,participant main interest_group attend debate issue role key include public authority social partner voluntary community organisation as_well service user
d002.s001.t009,include,participant main interest_group attend debate issue role key actor public authority social partner voluntary community organisation as_well service user
d002.s001.t010,public,participant main interest_group attend debate issue role key actor include authority social partner voluntary community organisation as_well service user
d002.s001.t011,authority,participant main interest_group attend debate issue role key actor include public social partner voluntary community organisation as_well service user
d002.s001.t012,social,participant main interest_group attend debate issue role key actor include public authority partner voluntary community organisation as_well service user
d002.s001.t013,voluntary,participant main interest_group attend debate issue role key actor include public authority social partner community organisation as_well service user
d002.s001.t014,community,participant main interest_group attend debate issue role key actor include public authority social partner voluntary organisation as_well service user
d002.s001.t015,organisation,participant main interest_group attend debate issue role key actor include public authority social partner voluntary community as_well service user
d002.s001.t016,as_well,participant main interest_group attend debate issue role key actor include public authority social partner voluntary community organisation service user
d002.s001.t017,service,participant main interest_group attend debate issue role key actor include public authority social partner voluntary community organisation as_well user
d002.s001.t018,user,participant main interest_group attend debate issue role key actor include public authority social partner voluntary community organisation as_well service
d002.s002.t000,relatively,case report attempt involve user service planning involvement service provision find common
d002.s002.t001,few,relatively case report attempt involve user service planning involvement service provision find common
d002.s002.t002,case,relatively report attempt involve user service planning involvement service provision find common
d002.s002.t003,report,relatively case attempt involve user service planning involvement service provision find common
d002.s002.t004,attempt,relatively case report involve user service planning involvement service provision find common
d002.s002.t005,involve,relatively case report attempt user service planning involvement service provision find common
d002.s002.t006,user,relatively case report attempt involve service planning involvement service provision find common
d002.s002.t007,service,relatively case report attempt involve user planning involvement service provision find common
d002.s002.t008,planning,relatively case report attempt involve user service involvement service provision find common
d002.s002.t009,involvement,relatively case report attempt involve user service planning service provision find common
d002.s002.t010,service,relatively case report attempt involve user planning involvement service provision find common
d002.s002.t011,provision,relatively case report attempt involve user service planning involvement service find common
d002.s002.t012,find,relatively case report attempt involve user service planning involvement service provision common
d002.s002.t013,more,relatively case report attempt involve user service planning involvement service provision find common
d002.s002.t014,common,relatively case report attempt involve user service planning involvement service provision find
d002.s003.t000,note,also take variety different role play public welfare
d002.s003.t001,also,note take variety different role play public welfare
d002.s003.t002,variety,note also take different role play public welfare
d002.s003.t003,different,note also take variety role play public welfare
d002.s003.t004,role,note also take variety different play public welfare
d002.s003.t005,play,note also take variety different role public welfare
d002.s003.t006,public,note also take variety different role play welfare
d002.s003.t007,welfare,note also take variety different role play public
d002.s004.t000,foundation,organise together european commission spanish ministry social affairs galician regional government european conference social exclusion major challenge public welfare service
d002.s004.t001,european,foundation organise together commission spanish ministry social affairs galician regional government european conference social exclusion major challenge public welfare service
d002.s004.t002,commission,foundation organise together european spanish ministry social affairs galician regional government european conference social exclusion major challenge public welfare service
d002.s004.t003,spanish,foundation organise together european commission ministry social affairs galician regional government european conference social exclusion major challenge public welfare service
d002.s004.t004,ministry,foundation organise together european commission spanish social affairs galician regional government european conference social exclusion major challenge public welfare service
d002.s004.t005,social,foundation organise together european commission spanish ministry affairs galician regional government european conference social exclusion major challenge public welfare service
d002.s004.t006,affairs,foundation organise together european commission spanish ministry social galician regional government european conference social exclusion major challenge public welfare service
d002.s004.t007,regional,foundation organise together european commission spanish ministry social affairs galician government european conference social exclusion major challenge public welfare service
d002.s004.t008,government,foundation organise together european commission spanish ministry social affairs galician regional european conference social exclusion major challenge public welfare service
d002.s004.t009,european,foundation organise together commission spanish ministry social affairs galician regional government european conference social exclusion major challenge public welfare service
d002.s004.t010,conference,foundation organise together european commission spanish ministry social affairs galician regional government european social exclusion major challenge public welfare service
d002.s004.t011,social,foundation organise together european commission spanish ministry affairs galician regional government european conference social exclusion major challenge public welfare service
d002.s004.t012,exclusion,foundation organise together european commission spanish ministry social affairs galician regional government european conference social major challenge public welfare service
d002.s004.t013,major,foundation organise together european commission spanish ministry social affairs galician regional government european conference social exclusion challenge public welfare service
d002.s004.t014,challenge,foundation organise together european commission spanish ministry social affairs galician regional government european conference social exclusion major public welfare service
d002.s004.t015,public,foundation organise together european commission spanish ministry social affairs galician regional government european conference social exclusion major challenge welfare service
d002.s004.t016,welfare,foundation organise together european commission spanish ministry social affairs galician regional government european conference social exclusion major challenge public service
d002.s004.t017,service,foundation organise together european commission spanish ministry social affairs galician regional government european conference social exclusion major challenge public welfare
d002.s005.t000,foundation,recently publish comparative study part epoc project assess extent direct participation humanise work increase profitability
d002.s005.t001,recently,foundation publish comparative study part epoc project assess extent direct participation humanise work increase profitability
d002.s005.t002,publish,foundation recently comparative study part epoc project assess extent direct participation humanise work increase profitability
d002.s005.t003,comparative,foundation recently publish study part epoc project assess extent direct participation humanise work increase profitability
d002.s005.t004,study,foundation recently publish comparative part epoc project assess extent direct participation humanise work increase profitability
d002.s005.t005,part,foundation recently publish comparative study epoc project assess extent direct participation humanise work increase profitability
d002.s005.t006,project,foundation recently publish comparative study part epoc assess extent direct participation humanise work increase profitability
d002.s005.t007,assess,foundation recently publish comparative study part epoc project extent direct participation humanise work increase profitability
d002.s005.t008,extent,foundation recently publish comparative study part epoc project assess direct participation humanise work increase profitability
d002.s005.t009,direct,foundation recently publish comparative study part epoc project assess extent participation humanise work increase profitability
d002.s005.t010,participation,foundation recently publish comparative study part epoc project assess extent direct humanise work increase profitability
d002.s005.t011,humanise,foundation recently publish comparative study part epoc project assess extent direct participation work increase profitability
d002.s005.t012,work,foundation recently publish comparative study part epoc project assess extent direct participation humanise increase profitability
d002.s005.t013,increase,foundation recently publish comparative study part epoc project assess extent direct participation humanise work profitability
d002.s005.t014,profitability,foundation recently publish comparative study part epoc project assess extent direct participation humanise work increase
d002.s006.t000,study,base personal interview senior official social partner representative national level peak organisation fifteen european country
d002.s006.t001,base,study personal interview senior official social partner representative national level peak organisation fifteen european country
d002.s006.t002,personal,study base interview senior official social partner representative national level peak organisation fifteen european country
d002.s006.t003,interview,study base personal senior official social partner representative national level peak organisation fifteen european country
d002.s006.t004,senior,study base personal interview official social partner representative national level peak organisation fifteen european country
d002.s006.t005,official,study base personal interview senior social partner representative national level peak organisation fifteen european country
d002.s006.t006,social,study base personal interview senior official partner representative national level peak organisation fifteen european country
d002.s006.t007,representative,study base personal interview senior official social partner national level peak organisation fifteen european country
d002.s006.t008,national,study base personal interview senior official social partner representative level peak organisation fifteen european country
d002.s006.t009,level,study base personal interview senior official social partner representative national peak organisation fifteen european country
d002.s006.t010,organisation,study base personal interview senior official social partner representative national level peak fifteen european country
d002.s006.t011,fifteen,study base personal interview senior official social partner representative national level peak organisation european country
d002.s006.t012,european,study base personal interview senior official social partner representative national level peak organisation fifteen country
d002.s006.t013,country,study base personal interview senior official social partner representative national level peak organisation fifteen european
d002.s007.t000,important,industrial sector metal industry banking sector also include
d002.s007.t001,industrial,important sector metal industry banking sector also include
d002.s007.t002,sector,important industrial metal industry banking sector also include
d002.s007.t003,metal,important industrial sector industry banking sector also include
d002.s007.t004,industry,important industrial sector metal banking sector also include
d002.s007.t005,banking,important industrial sector metal industry sector also include
d002.s007.t006,sector,important industrial metal industry banking sector also include
d002.s007.t007,also,important industrial sector metal industry banking sector include
d002.s007.t008,include,important industrial sector metal industry banking sector also
d002.s008.t000,speaker,key social exclusion conference left right cristina louro employment industrial relations social_affair directorate european commission fernando gome high degree committee region barbara weiler member european parliament josé marium gil-roble vice_president european parliament john carroll economic social committee
d002.s008.t001,social,key speaker exclusion conference left right cristina louro employment industrial relations social_affair directorate european commission fernando gome high degree committee region barbara weiler member european parliament josé marium gil-roble vice_president european parliament john carroll economic social committee
d002.s008.t002,exclusion,key speaker social conference left right cristina louro employment industrial relations social_affair directorate european commission fernando gome high degree committee region barbara weiler member european parliament josé marium gil-roble vice_president european parliament john carroll economic social committee
d002.s008.t003,conference,key speaker social exclusion left right cristina louro employment industrial relations social_affair directorate european commission fernando gome high degree committee region barbara weiler member european parliament josé marium gil-roble vice_president european parliament john carroll economic social committee
d002.s008.t004,left,key speaker social exclusion conference right cristina louro employment industrial relations social_affair directorate european commission fernando gome high degree committee region barbara weiler member european parliament josé marium gil-roble vice_president european parliament john carroll economic social committee
d002.s008.t005,right,key speaker social exclusion conference left cristina louro employment industrial relations social_affair directorate european commission fernando gome high degree committee region barbara weiler member european parliament josé marium gil-roble vice_president european parliament john carroll economic social committee
d002.s008.t006,employment,key speaker social exclusion conference left right cristina louro industrial relations social_affair directorate european commission fernando gome high degree committee region barbara weiler member european parliament josé marium gil-roble vice_president european parliament john carroll economic social committee
d002.s008.t007,industrial,key speaker social exclusion conference left right cristina louro employment relations social_affair directorate european commission fernando gome high degree committee region barbara weiler member european parliament josé marium gil-roble vice_president european parliament john carroll economic social committee
d002.s008.t008,relations,key speaker social exclusion conference left right cristina louro employment industrial social_affair directorate european commission fernando gome high degree committee region barbara weiler member european parliament josé marium gil-roble vice_president european parliament john carroll economic social committee
d002.s008.t009,social_affair,key speaker social exclusion conference left right cristina louro employment industrial relations directorate european commission fernando gome high degree committee region barbara weiler member european parliament josé marium gil-roble vice_president european parliament john carroll economic social committee
d002.s008.t010,directorate,key speaker social exclusion conference left right cristina louro employment industrial relations social_affair european commission fernando gome high degree committee region barbara weiler member european parliament josé marium gil-roble vice_president european parliament john carroll economic social committee
d002.s008.t011,european,key speaker social exclusion conference left right cristina louro employment industrial relations social_affair directorate commission fernando gome high degree committee region barbara weiler member european parliament josé marium gil-roble vice_president european parliament john carroll economic social committee
d002.s008.t012,commission,key speaker social exclusion conference left right cristina louro employment industrial relations social_affair directorate european fernando gome high degree committee region barbara weiler member european parliament josé marium gil-roble vice_president european parliament john carroll economic social committee
d002.s008.t013,high,key speaker social exclusion conference left right cristina louro employment industrial relations social_affair directorate european commission fernando gome degree committee region barbara weiler member european parliament josé marium gil-roble vice_president european parliament john carroll economic social committee
d002.s008.t014,committee,key speaker social exclusion conference left right cristina louro employment industrial relations social_affair directorate european commission fernando gome high degree region barbara weiler member european parliament josé marium gil-roble vice_president european parliament john carroll economic social committee
d002.s008.t015,member,key speaker social exclusion conference left right cristina louro employment industrial relations social_affair directorate european commission fernando gome high degree committee region barbara weiler european parliament josé marium gil-roble vice_president european parliament john carroll economic social committee
