id,target_word,context_string
d000.s049.t006,vicar,central council church bell ringer sort parliament ringing group aim improve relations say john c. baldwin president
d000.s049.t007,say,central council church bell ringer sort parliament ringing group aim improve relations vicar john c. baldwin president
d000.s049.t008,president,central council church bell ringer sort parliament ringing group aim improve relations vicar say john c. baldwin
d000.s050.t000,hope,speak student theological college joy bell_ringing shortly publish booklet every vicar country entitle bell care
d000.s050.t001,speak,hope student theological college joy bell_ringing shortly publish booklet every vicar country entitle bell care
d000.s050.t002,student,hope speak theological college joy bell_ringing shortly publish booklet every vicar country entitle bell care
d000.s050.t003,theological,hope speak student college joy bell_ringing shortly publish booklet every vicar country entitle bell care
d000.s050.t004,college,hope speak student theological joy bell_ringing shortly publish booklet every vicar country entitle bell care
d000.s050.t005,joy,hope speak student theological college bell_ringing shortly publish booklet every vicar country entitle bell care
d000.s050.t006,bell_ringing,hope speak student theological college joy shortly publish booklet every vicar country entitle bell care
d000.s050.t007,shortly,hope speak student theological college joy bell_ringing publish booklet every vicar country entitle bell care
d000.s050.t008,publish,hope speak student theological college joy bell_ringing shortly booklet every vicar country entitle bell care
d000.s050.t009,booklet,hope speak student theological college joy bell_ringing shortly publish every vicar country entitle bell care
d000.s050.t010,vicar,hope speak student theological college joy bell_ringing shortly publish booklet every country entitle bell care
d000.s050.t011,country,hope speak student theological college joy bell_ringing shortly publish booklet every vicar entitle bell care
d000.s050.t012,entitle,hope speak student theological college joy bell_ringing shortly publish booklet every vicar country bell care
d000.s050.t013,bell,hope speak student theological college joy bell_ringing shortly publish booklet every vicar country entitle care
d000.s050.t014,care,hope speak student theological college joy bell_ringing shortly publish booklet every vicar country entitle bell
d000.s051.t000,say,mr baldwin recognize may longer high priority church life experience
d000.s051.t001,mr,say baldwin recognize may longer high priority church life experience
d000.s051.t002,recognize,say mr baldwin may longer high priority church life experience
d000.s051.t003,no,say mr baldwin recognize may longer high priority church life experience
d000.s051.t004,longer,say mr baldwin recognize may high priority church life experience
d000.s051.t005,high,say mr baldwin recognize may longer priority church life experience
d000.s051.t006,priority,say mr baldwin recognize may longer high church life experience
d000.s051.t007,church,say mr baldwin recognize may longer high priority life experience
d000.s051.t008,life,say mr baldwin recognize may longer high priority church experience
d000.s051.t009,experience,say mr baldwin recognize may longer high priority church life
d000.s052.t000,mr,baldwin also attack greater problem lack ringer
d000.s052.t001,also,mr baldwin attack greater problem lack ringer
d000.s052.t002,attack,mr baldwin also greater problem lack ringer
d000.s052.t003,greater,mr baldwin also attack problem lack ringer
d000.s052.t004,problem,mr baldwin also attack greater lack ringer
d000.s052.t005,lack,mr baldwin also attack greater problem ringer
d000.s052.t006,ringer,mr baldwin also attack greater problem lack
d000.s053.t000,survey,"one say 100,000 train bell_ringer england today 40,000 still ring"
d000.s053.t001,say,"one survey 100,000 train bell_ringer england today 40,000 still ring"
d000.s053.t002,train,"one survey say 100,000 bell_ringer england today 40,000 still ring"
d000.s053.t003,bell_ringer,"one survey say 100,000 train england today 40,000 still ring"
d000.s053.t004,england,"one survey say 100,000 train bell_ringer today 40,000 still ring"
d000.s053.t005,today,"one survey say 100,000 train bell_ringer england 40,000 still ring"
d000.s053.t006,only,"one survey say 100,000 train bell_ringer england today 40,000 still ring"
d000.s053.t007,still,"one survey say 100,000 train bell_ringer england today 40,000 ring"
d000.s054.t000,also,ringer always live bell need ring -- like small rural parish inner_city church
d000.s054.t001,ringer,also always live bell need ring -- like small rural parish inner_city church
d000.s054.t002,always,also ringer live bell need ring -- like small rural parish inner_city church
d000.s054.t003,live,also ringer always bell need ring -- like small rural parish inner_city church
d000.s054.t004,bell,also ringer always live need ring -- like small rural parish inner_city church
d000.s054.t005,need,also ringer always live bell ring -- like small rural parish inner_city church
d000.s054.t006,ring,also ringer always live bell need -- like small rural parish inner_city church
d000.s054.t007,small,also ringer always live bell need ring -- like rural parish inner_city church
d000.s054.t008,rural,also ringer always live bell need ring -- like small parish inner_city church
d000.s054.t009,parish,also ringer always live bell need ring -- like small rural inner_city church
d000.s054.t010,inner_city,also ringer always live bell need ring -- like small rural parish church
d000.s055.t000,council,program attract train ringer partly successful say mr baldwin
d000.s055.t001,program,council attract train ringer partly successful say mr baldwin
d000.s055.t002,attract,council program train ringer partly successful say mr baldwin
d000.s055.t003,train,council program attract ringer partly successful say mr baldwin
d000.s055.t004,ringer,council program attract train partly successful say mr baldwin
d000.s055.t005,only,council program attract train ringer partly successful say mr baldwin
d000.s055.t006,partly,council program attract train ringer successful say mr baldwin
d000.s055.t007,successful,council program attract train ringer partly say mr baldwin
d000.s055.t008,say,council program attract train ringer partly successful mr baldwin
d000.s055.t009,mr,council program attract train ringer partly successful say baldwin
d000.s056.t000,right,lucky five year keep one new ringer add
d000.s056.t001,now,right lucky five year keep one new ringer add
d000.s056.t002,lucky,right five year keep one new ringer add
d000.s056.t003,year,right lucky five keep one new ringer add
d000.s056.t004,keep,right lucky five year one new ringer add
d000.s056.t005,new,right lucky five year keep one ringer add
d000.s056.t006,ringer,right lucky five year keep one new add
d000.s056.t007,add,right lucky five year keep one new ringer
d000.s057.t000,bright,one sign grow number woman enter male-dominated field third ringer today woman
d000.s057.t001,sign,one bright grow number woman enter male-dominated field third ringer today woman
d000.s057.t002,grow,one bright sign number woman enter male-dominated field third ringer today woman
d000.s057.t003,number,one bright sign grow woman enter male-dominated field third ringer today woman
d000.s057.t004,woman,one bright sign grow number enter male-dominated field third ringer today woman
d000.s057.t005,enter,one bright sign grow number woman male-dominated field third ringer today woman
d000.s057.t006,once,one bright sign grow number woman enter male-dominated field third ringer today woman
d000.s057.t007,field,one bright sign grow number woman enter male-dominated third ringer today woman
d000.s057.t008,more,one bright sign grow number woman enter male-dominated field third ringer today woman
d000.s057.t009,third,one bright sign grow number woman enter male-dominated field ringer today woman
d000.s057.t010,ringer,one bright sign grow number woman enter male-dominated field third today woman
d000.s057.t011,today,one bright sign grow number woman enter male-dominated field third ringer woman
d000.s057.t012,woman,one bright sign grow number enter male-dominated field third ringer today woman
d000.s058.t000,accept,everywhere however
d000.s058.t001,everywhere,accept however
d000.s058.t002,however,accept everywhere
d000.s059.t000,bell_ringing,oldest group country ancient society college youth found remain male-only fact particularly galling woman group sole source ringer britain prestigious church st. paul cathedral westminster abbey
d000.s059.t001,group,oldest bell_ringing country ancient society college youth found remain male-only fact particularly galling woman group sole source ringer britain prestigious church st. paul cathedral westminster abbey
d000.s059.t002,country,oldest bell_ringing group ancient society college youth found remain male-only fact particularly galling woman group sole source ringer britain prestigious church st. paul cathedral westminster abbey
d000.s059.t003,found,oldest bell_ringing group country ancient society college youth remain male-only fact particularly galling woman group sole source ringer britain prestigious church st. paul cathedral westminster abbey
d000.s059.t004,remain,oldest bell_ringing group country ancient society college youth found male-only fact particularly galling woman group sole source ringer britain prestigious church st. paul cathedral westminster abbey
d000.s059.t005,fact,oldest bell_ringing group country ancient society college youth found remain male-only particularly galling woman group sole source ringer britain prestigious church st. paul cathedral westminster abbey
d000.s059.t006,particularly,oldest bell_ringing group country ancient society college youth found remain male-only fact galling woman group sole source ringer britain prestigious church st. paul cathedral westminster abbey
d000.s059.t007,galling,oldest bell_ringing group country ancient society college youth found remain male-only fact particularly woman group sole source ringer britain prestigious church st. paul cathedral westminster abbey
d000.s059.t008,woman,oldest bell_ringing group country ancient society college youth found remain male-only fact particularly galling group sole source ringer britain prestigious church st. paul cathedral westminster abbey
d000.s059.t009,group,oldest bell_ringing country ancient society college youth found remain male-only fact particularly galling woman group sole source ringer britain prestigious church st. paul cathedral westminster abbey
d000.s059.t010,source,oldest bell_ringing group country ancient society college youth found remain male-only fact particularly galling woman group sole ringer britain prestigious church st. paul cathedral westminster abbey
d000.s059.t011,ringer,oldest bell_ringing group country ancient society college youth found remain male-only fact particularly galling woman group sole source britain prestigious church st. paul cathedral westminster abbey
d000.s059.t012,britain,oldest bell_ringing group country ancient society college youth found remain male-only fact particularly galling woman group sole source ringer prestigious church st. paul cathedral westminster abbey
d000.s059.t013,most,oldest bell_ringing group country ancient society college youth found remain male-only fact particularly galling woman group sole source ringer britain prestigious church st. paul cathedral westminster abbey
d000.s059.t014,prestigious,oldest bell_ringing group country ancient society college youth found remain male-only fact particularly galling woman group sole source ringer britain church st. paul cathedral westminster abbey
d000.s059.t015,church,oldest bell_ringing group country ancient society college youth found remain male-only fact particularly galling woman group sole source ringer britain prestigious st. paul cathedral westminster abbey
d000.s060.t000,britain,woman file equal_opportunity suit extent problem surface summer series letter ringing world weekly newspaper ringer
d000.s060.t001,woman,britain file equal_opportunity suit extent problem surface summer series letter ringing world weekly newspaper ringer
d000.s060.t002,file,britain woman equal_opportunity suit extent problem surface summer series letter ringing world weekly newspaper ringer
d000.s060.t003,equal_opportunity,britain woman file suit extent problem surface summer series letter ringing world weekly newspaper ringer
d000.s060.t004,suit,britain woman file equal_opportunity extent problem surface summer series letter ringing world weekly newspaper ringer
d000.s060.t005,extent,britain woman file equal_opportunity suit problem surface summer series letter ringing world weekly newspaper ringer
d000.s060.t006,problem,britain woman file equal_opportunity suit extent surface summer series letter ringing world weekly newspaper ringer
d000.s060.t007,surface,britain woman file equal_opportunity suit extent problem summer series letter ringing world weekly newspaper ringer
d000.s060.t008,summer,britain woman file equal_opportunity suit extent problem surface series letter ringing world weekly newspaper ringer
d000.s060.t009,series,britain woman file equal_opportunity suit extent problem surface summer letter ringing world weekly newspaper ringer
d000.s060.t010,letter,britain woman file equal_opportunity suit extent problem surface summer series ringing world weekly newspaper ringer
d000.s060.t011,weekly,britain woman file equal_opportunity suit extent problem surface summer series letter ringing world newspaper ringer
d000.s060.t012,newspaper,britain woman file equal_opportunity suit extent problem surface summer series letter ringing world weekly ringer
d000.s060.t013,ringer,britain woman file equal_opportunity suit extent problem surface summer series letter ringing world weekly newspaper
d000.s061.t000,writer,one sign letter red-blooded balanced male remark frequency woman faint peal suggest settle back traditional role make tea meeting
d000.s061.t001,sign,one writer letter red-blooded balanced male remark frequency woman faint peal suggest settle back traditional role make tea meeting
d000.s061.t002,letter,one writer sign red-blooded balanced male remark frequency woman faint peal suggest settle back traditional role make tea meeting
d000.s061.t003,red-blooded,one writer sign letter balanced male remark frequency woman faint peal suggest settle back traditional role make tea meeting
d000.s061.t004,balanced,one writer sign letter red-blooded male remark frequency woman faint peal suggest settle back traditional role make tea meeting
d000.s061.t005,male,one writer sign letter red-blooded balanced remark frequency woman faint peal suggest settle back traditional role make tea meeting
d000.s061.t006,remark,one writer sign letter red-blooded balanced male frequency woman faint peal suggest settle back traditional role make tea meeting
d000.s061.t007,frequency,one writer sign letter red-blooded balanced male remark woman faint peal suggest settle back traditional role make tea meeting
d000.s061.t008,woman,one writer sign letter red-blooded balanced male remark frequency faint peal suggest settle back traditional role make tea meeting
d000.s061.t009,faint,one writer sign letter red-blooded balanced male remark frequency woman peal suggest settle back traditional role make tea meeting
d000.s061.t010,suggest,one writer sign letter red-blooded balanced male remark frequency woman faint peal settle back traditional role make tea meeting
d000.s061.t011,settle,one writer sign letter red-blooded balanced male remark frequency woman faint peal suggest back traditional role make tea meeting
d000.s061.t012,back,one writer sign letter red-blooded balanced male remark frequency woman faint peal suggest settle traditional role make tea meeting
d000.s061.t013,traditional,one writer sign letter red-blooded balanced male remark frequency woman faint peal suggest settle back role make tea meeting
d000.s061.t014,role,one writer sign letter red-blooded balanced male remark frequency woman faint peal suggest settle back traditional make tea meeting
d000.s061.t015,make,one writer sign letter red-blooded balanced male remark frequency woman faint peal suggest settle back traditional role tea meeting
d000.s061.t016,tea,one writer sign letter red-blooded balanced male remark frequency woman faint peal suggest settle back traditional role make meeting
d000.s061.t017,meeting,one writer sign letter red-blooded balanced male remark frequency woman faint peal suggest settle back traditional role make tea
d000.s062.t000,torrent,reply follow one woman ringer solihull observe average male ringer leave quite lot desire badly dress decorate acne large beer-belly frequently unwashed unbearably flatulent peal
d000.s062.t001,reply,torrent follow one woman ringer solihull observe average male ringer leave quite lot desire badly dress decorate acne large beer-belly frequently unwashed unbearably flatulent peal
d000.s062.t002,follow,torrent reply one woman ringer solihull observe average male ringer leave quite lot desire badly dress decorate acne large beer-belly frequently unwashed unbearably flatulent peal
d000.s062.t003,woman,torrent reply follow one ringer solihull observe average male ringer leave quite lot desire badly dress decorate acne large beer-belly frequently unwashed unbearably flatulent peal
d000.s062.t004,ringer,torrent reply follow one woman solihull observe average male ringer leave quite lot desire badly dress decorate acne large beer-belly frequently unwashed unbearably flatulent peal
d000.s062.t005,observe,torrent reply follow one woman ringer solihull average male ringer leave quite lot desire badly dress decorate acne large beer-belly frequently unwashed unbearably flatulent peal
d000.s062.t006,average,torrent reply follow one woman ringer solihull observe male ringer leave quite lot desire badly dress decorate acne large beer-belly frequently unwashed unbearably flatulent peal
d000.s062.t007,male,torrent reply follow one woman ringer solihull observe average ringer leave quite lot desire badly dress decorate acne large beer-belly frequently unwashed unbearably flatulent peal
d000.s062.t008,ringer,torrent reply follow one woman solihull observe average male ringer leave quite lot desire badly dress decorate acne large beer-belly frequently unwashed unbearably flatulent peal
d000.s062.t009,leave,torrent reply follow one woman ringer solihull observe average male ringer quite lot desire badly dress decorate acne large beer-belly frequently unwashed unbearably flatulent peal
d000.s062.t010,quite,torrent reply follow one woman ringer solihull observe average male ringer leave lot desire badly dress decorate acne large beer-belly frequently unwashed unbearably flatulent peal
d000.s062.t011,lot,torrent reply follow one woman ringer solihull observe average male ringer leave quite desire badly dress decorate acne large beer-belly frequently unwashed unbearably flatulent peal
d000.s062.t012,desire,torrent reply follow one woman ringer solihull observe average male ringer leave quite lot badly dress decorate acne large beer-belly frequently unwashed unbearably flatulent peal
d000.s062.t013,badly,torrent reply follow one woman ringer solihull observe average male ringer leave quite lot desire dress decorate acne large beer-belly frequently unwashed unbearably flatulent peal
d000.s062.t014,dress,torrent reply follow one woman ringer solihull observe average male ringer leave quite lot desire badly decorate acne large beer-belly frequently unwashed unbearably flatulent peal
d000.s062.t015,decorate,torrent reply follow one woman ringer solihull observe average male ringer leave quite lot desire badly dress acne large beer-belly frequently unwashed unbearably flatulent peal
d000.s062.t016,acne,torrent reply follow one woman ringer solihull observe average male ringer leave quite lot desire badly dress decorate large beer-belly frequently unwashed unbearably flatulent peal
d000.s062.t017,large,torrent reply follow one woman ringer solihull observe average male ringer leave quite lot desire badly dress decorate acne beer-belly frequently unwashed unbearably flatulent peal
d000.s062.t018,frequently,torrent reply follow one woman ringer solihull observe average male ringer leave quite lot desire badly dress decorate acne large beer-belly unwashed unbearably flatulent peal
d000.s062.t019,unwashed,torrent reply follow one woman ringer solihull observe average male ringer leave quite lot desire badly dress decorate acne large beer-belly frequently unbearably flatulent peal
d000.s062.t020,unbearably,torrent reply follow one woman ringer solihull observe average male ringer leave quite lot desire badly dress decorate acne large beer-belly frequently unwashed flatulent peal
d000.s062.t021,flatulent,torrent reply follow one woman ringer solihull observe average male ringer leave quite lot desire badly dress decorate acne large beer-belly frequently unwashed unbearably peal
d000.s063.t000,woman,another write sheffield say year ringing i never know lady faint belfry
d000.s063.t001,write,another woman sheffield say year ringing i never know lady faint belfry
d000.s063.t002,say,another woman write sheffield year ringing i never know lady faint belfry
d000.s063.t003,year,another woman write sheffield say ringing i never know lady faint belfry
d000.s063.t004,never,another woman write sheffield say year ringing i know lady faint belfry
d000.s063.t005,know,another woman write sheffield say year ringing i never lady faint belfry
d000.s063.t006,lady,another woman write sheffield say year ringing i never know faint belfry
d000.s063.t007,faint,another woman write sheffield say year ringing i never know lady belfry
d000.s063.t008,belfry,another woman write sheffield say year ringing i never know lady faint
d000.s064.t000,see,i one two man die bless
d000.s064.t001,man,i see one two die bless
d000.s064.t002,die,i see one two man bless
d000.s064.t003,bless,i see one two man die
d001.s000.t000,medical,scientist start uncover handful gene damage unleash chaotic growth cell characterize cancer
d001.s000.t001,scientist,medical start uncover handful gene damage unleash chaotic growth cell characterize cancer
d001.s000.t002,start,medical scientist uncover handful gene damage unleash chaotic growth cell characterize cancer
d001.s000.t003,handful,medical scientist start uncover gene damage unleash chaotic growth cell characterize cancer
d001.s000.t004,gene,medical scientist start uncover handful damage unleash chaotic growth cell characterize cancer
d001.s000.t005,damage,medical scientist start uncover handful gene unleash chaotic growth cell characterize cancer
d001.s000.t006,unleash,medical scientist start uncover handful gene damage chaotic growth cell characterize cancer
d001.s000.t007,chaotic,medical scientist start uncover handful gene damage unleash growth cell characterize cancer
d001.s000.t008,growth,medical scientist start uncover handful gene damage unleash chaotic cell characterize cancer
d001.s000.t009,cell,medical scientist start uncover handful gene damage unleash chaotic growth characterize cancer
d001.s000.t010,characterize,medical scientist start uncover handful gene damage unleash chaotic growth cell cancer
d001.s000.t011,cancer,medical scientist start uncover handful gene damage unleash chaotic growth cell characterize
d001.s001.t000,scientist,say discovery gene recent month paint_a_picture new startling picture cancer develop
d001.s001.t001,say,scientist discovery gene recent month paint_a_picture new startling picture cancer develop
d001.s001.t002,discovery,scientist say gene recent month paint_a_picture new startling picture cancer develop
d001.s001.t003,gene,scientist say discovery recent month paint_a_picture new startling picture cancer develop
d001.s001.t004,recent,scientist say discovery gene month paint_a_picture new startling picture cancer develop
d001.s001.t005,month,scientist say discovery gene recent paint_a_picture new startling picture cancer develop
d001.s001.t006,paint_a_picture,scientist say discovery gene recent month new startling picture cancer develop
d001.s001.t007,new,scientist say discovery gene recent month paint_a_picture startling picture cancer develop
d001.s001.t008,startling,scientist say discovery gene recent month paint_a_picture new picture cancer develop
d001.s001.t009,cancer,scientist say discovery gene recent month paint_a_picture new startling picture develop
d001.s001.t010,develop,scientist say discovery gene recent month paint_a_picture new startling picture cancer
d001.s002.t000,emerge,understanding gene expect produce array new strategy future cancer treatment prevention
d001.s002.t001,understanding,emerge gene expect produce array new strategy future cancer treatment prevention
d001.s002.t002,gene,emerge understanding expect produce array new strategy future cancer treatment prevention
d001.s002.t003,expect,emerge understanding gene produce array new strategy future cancer treatment prevention
d001.s002.t004,produce,emerge understanding gene expect array new strategy future cancer treatment prevention
d001.s002.t005,array,emerge understanding gene expect produce new strategy future cancer treatment prevention
d001.s002.t006,new,emerge understanding gene expect produce array strategy future cancer treatment prevention
d001.s002.t007,strategy,emerge understanding gene expect produce array new future cancer treatment prevention
d001.s002.t008,future,emerge understanding gene expect produce array new strategy cancer treatment prevention
d001.s002.t009,cancer,emerge understanding gene expect produce array new strategy future treatment prevention
d001.s002.t010,treatment,emerge understanding gene expect produce array new strategy future cancer prevention
d001.s002.t011,prevention,emerge understanding gene expect produce array new strategy future cancer treatment
d001.s003.t000,future,
d001.s004.t000,already,scientist develop test base newly identify gene first time predict whether otherwise healthy individual likely get cancer
d001.s004.t001,scientist,already develop test base newly identify gene first time predict whether otherwise healthy individual likely get cancer
d001.s004.t002,develop,already scientist test base newly identify gene first time predict whether otherwise healthy individual likely get cancer
d001.s004.t003,test,already scientist develop base newly identify gene first time predict whether otherwise healthy individual likely get cancer
d001.s004.t004,base,already scientist develop test newly identify gene first time predict whether otherwise healthy individual likely get cancer
d001.s004.t005,newly,already scientist develop test base identify gene first time predict whether otherwise healthy individual likely get cancer
d001.s004.t006,identify,already scientist develop test base newly gene first time predict whether otherwise healthy individual likely get cancer
d001.s004.t007,gene,already scientist develop test base newly identify first time predict whether otherwise healthy individual likely get cancer
d001.s004.t008,first,already scientist develop test base newly identify gene time predict whether otherwise healthy individual likely get cancer
d001.s004.t009,time,already scientist develop test base newly identify gene first predict whether otherwise healthy individual likely get cancer
d001.s004.t010,predict,already scientist develop test base newly identify gene first time whether otherwise healthy individual likely get cancer
d001.s004.t011,otherwise,already scientist develop test base newly identify gene first time predict whether healthy individual likely get cancer
d001.s004.t012,healthy,already scientist develop test base newly identify gene first time predict whether otherwise individual likely get cancer
d001.s004.t013,individual,already scientist develop test base newly identify gene first time predict whether otherwise healthy likely get cancer
d001.s004.t014,likely,already scientist develop test base newly identify gene first time predict whether otherwise healthy individual get cancer
d001.s004.t015,get,already scientist develop test base newly identify gene first time predict whether otherwise healthy individual likely cancer
d001.s004.t016,cancer,already scientist develop test base newly identify gene first time predict whether otherwise healthy individual likely get
d001.s005.t000,set,super-exciting discovery say bert vogelstein john hopkin university researcher find gene pivotal trigger colon cancer
d001.s005.t001,discovery,super-exciting set say bert vogelstein john hopkin university researcher find gene pivotal trigger colon cancer
d001.s005.t002,say,super-exciting set discovery bert vogelstein john hopkin university researcher find gene pivotal trigger colon cancer
d001.s005.t003,researcher,super-exciting set discovery say bert vogelstein john hopkin university find gene pivotal trigger colon cancer
d001.s005.t004,just,super-exciting set discovery say bert vogelstein john hopkin university researcher find gene pivotal trigger colon cancer
d001.s005.t005,find,super-exciting set discovery say bert vogelstein john hopkin university researcher gene pivotal trigger colon cancer
d001.s005.t006,gene,super-exciting set discovery say bert vogelstein john hopkin university researcher find pivotal trigger colon cancer
d001.s005.t007,pivotal,super-exciting set discovery say bert vogelstein john hopkin university researcher find gene trigger colon cancer
d001.s005.t008,trigger,super-exciting set discovery say bert vogelstein john hopkin university researcher find gene pivotal colon cancer
d001.s005.t009,colon,super-exciting set discovery say bert vogelstein john hopkin university researcher find gene pivotal trigger cancer
d001.s005.t010,cancer,super-exciting set discovery say bert vogelstein john hopkin university researcher find gene pivotal trigger colon
d001.s006.t000,only,decade ago cancer black box know nothing molecular level
d001.s006.t001,decade,ago cancer black box know nothing molecular level
d001.s006.t002,ago,decade cancer black box know nothing molecular level
d001.s006.t003,cancer,decade ago black box know nothing molecular level
d001.s006.t004,know,decade ago cancer black box nothing molecular level
d001.s006.t005,nothing,decade ago cancer black box know molecular level
d001.s006.t006,molecular,decade ago cancer black box know nothing level
d001.s006.t007,level,decade ago cancer black box know nothing molecular
d001.s007.t000,today,know accumulation several alter gene initiate cancer propel deadly state
d001.s007.t001,know,today accumulation several alter gene initiate cancer propel deadly state
d001.s007.t002,accumulation,today know several alter gene initiate cancer propel deadly state
d001.s007.t003,alter,today know accumulation several gene initiate cancer propel deadly state
d001.s007.t004,gene,today know accumulation several alter initiate cancer propel deadly state
d001.s007.t005,initiate,today know accumulation several alter gene cancer propel deadly state
d001.s007.t006,cancer,today know accumulation several alter gene initiate propel deadly state
d001.s007.t007,then,today know accumulation several alter gene initiate cancer propel deadly state
d001.s007.t008,propel,today know accumulation several alter gene initiate cancer deadly state
d001.s007.t009,deadly,today know accumulation several alter gene initiate cancer propel state
d001.s007.t010,state,today know accumulation several alter gene initiate cancer propel deadly
d001.s008.t000,scientist,call new class gene tumor-suppressor simply anticancer gene
d001.s008.t001,call,scientist new class gene tumor-suppressor simply anticancer gene
d001.s008.t002,new,scientist call class gene tumor-suppressor simply anticancer gene
d001.s008.t003,class,scientist call new gene tumor-suppressor simply anticancer gene
d001.s008.t004,gene,scientist call new class tumor-suppressor simply anticancer gene
d001.s008.t005,simply,scientist call new class gene tumor-suppressor anticancer gene
d001.s008.t006,anticancer,scientist call new class gene tumor-suppressor simply gene
d001.s008.t007,gene,scientist call new class tumor-suppressor simply anticancer gene
d001.s009.t000,function,normally make protein hold cell growth check
d001.s009.t001,normally,function make protein hold cell growth check
d001.s009.t002,make,function normally protein hold cell growth check
d001.s009.t003,protein,function normally make hold cell growth check
d001.s009.t004,hold,function normally make protein cell growth check
d001.s009.t005,cell,function normally make protein hold growth check
d001.s009.t006,growth,function normally make protein hold cell check
d001.s010.t000,gene,damage -- perhaps radiation chemical chance accident cell division -- growth-suppressing protein longer work cell normally control turn malignant
d001.s010.t001,damage,gene -- perhaps radiation chemical chance accident cell division -- growth-suppressing protein longer work cell normally control turn malignant
d001.s010.t002,perhaps,gene damage -- radiation chemical chance accident cell division -- growth-suppressing protein longer work cell normally control turn malignant
d001.s010.t003,radiation,gene damage -- perhaps chemical chance accident cell division -- growth-suppressing protein longer work cell normally control turn malignant
d001.s010.t004,chemical,gene damage -- perhaps radiation chance accident cell division -- growth-suppressing protein longer work cell normally control turn malignant
d001.s010.t005,chance,gene damage -- perhaps radiation chemical accident cell division -- growth-suppressing protein longer work cell normally control turn malignant
d001.s010.t006,accident,gene damage -- perhaps radiation chemical chance cell division -- growth-suppressing protein longer work cell normally control turn malignant
d001.s010.t007,cell,gene damage -- perhaps radiation chemical chance accident division -- growth-suppressing protein longer work cell normally control turn malignant
d001.s010.t008,division,gene damage -- perhaps radiation chemical chance accident cell -- growth-suppressing protein longer work cell normally control turn malignant
d001.s010.t009,protein,gene damage -- perhaps radiation chemical chance accident cell division -- growth-suppressing longer work cell normally control turn malignant
d001.s010.t010,longer,gene damage -- perhaps radiation chemical chance accident cell division -- growth-suppressing protein work cell normally control turn malignant
d001.s010.t011,work,gene damage -- perhaps radiation chemical chance accident cell division -- growth-suppressing protein longer cell normally control turn malignant
d001.s010.t012,cell,gene damage -- perhaps radiation chemical chance accident division -- growth-suppressing protein longer work cell normally control turn malignant
d001.s010.t013,normally,gene damage -- perhaps radiation chemical chance accident cell division -- growth-suppressing protein longer work cell control turn malignant
d001.s010.t014,turn,gene damage -- perhaps radiation chemical chance accident cell division -- growth-suppressing protein longer work cell normally control malignant
d001.s010.t015,malignant,gene damage -- perhaps radiation chemical chance accident cell division -- growth-suppressing protein longer work cell normally control turn
d001.s011.t000,newly,identify gene differ family gene discover early call oncogene
d001.s011.t001,identify,newly gene differ family gene discover early call oncogene
d001.s011.t002,gene,newly identify differ family gene discover early call oncogene
d001.s011.t003,differ,newly identify gene family gene discover early call oncogene
d001.s011.t004,family,newly identify gene differ gene discover early call oncogene
d001.s011.t005,gene,newly identify differ family gene discover early call oncogene
d001.s011.t006,discover,newly identify gene differ family gene early call oncogene
d001.s011.t007,early,newly identify gene differ family gene discover call oncogene
d001.s011.t008,call,newly identify gene differ family gene discover early oncogene
d001.s011.t009,oncogene,newly identify gene differ family gene discover early call
d001.s012.t000,oncogene,must present cell become malignant researcher find normal well cancerous cell suggest oncogene n't cause cancer
d001.s012.t001,present,oncogene must cell become malignant researcher find normal well cancerous cell suggest oncogene n't cause cancer
d001.s012.t002,cell,oncogene must present become malignant researcher find normal well cancerous cell suggest oncogene n't cause cancer
d001.s012.t003,become,oncogene must present cell malignant researcher find normal well cancerous cell suggest oncogene n't cause cancer
d001.s012.t004,malignant,oncogene must present cell become researcher find normal well cancerous cell suggest oncogene n't cause cancer
d001.s012.t005,researcher,oncogene must present cell become malignant find normal well cancerous cell suggest oncogene n't cause cancer
d001.s012.t006,find,oncogene must present cell become malignant researcher normal well cancerous cell suggest oncogene n't cause cancer
d001.s012.t007,normal,oncogene must present cell become malignant researcher find well cancerous cell suggest oncogene n't cause cancer
d001.s012.t008,cancerous,oncogene must present cell become malignant researcher find normal well cell suggest oncogene n't cause cancer
d001.s012.t009,cell,oncogene must present become malignant researcher find normal well cancerous cell suggest oncogene n't cause cancer
d001.s012.t010,suggest,oncogene must present cell become malignant researcher find normal well cancerous cell oncogene n't cause cancer
d001.s012.t011,oncogene,must present cell become malignant researcher find normal well cancerous cell suggest oncogene n't cause cancer
d001.s012.t012,cause,oncogene must present cell become malignant researcher find normal well cancerous cell suggest oncogene n't cancer
d001.s012.t013,cancer,oncogene must present cell become malignant researcher find normal well cancerous cell suggest oncogene n't cause
d001.s013.t000,recent,month researcher come believe two type cancer gene work in_concert oncogene may turn proliferate cell malignant tumor-suppressor gene damage
d001.s013.t001,month,recent researcher come believe two type cancer gene work in_concert oncogene may turn proliferate cell malignant tumor-suppressor gene damage
d001.s013.t002,researcher,recent month come believe two type cancer gene work in_concert oncogene may turn proliferate cell malignant tumor-suppressor gene damage
d001.s013.t003,come,recent month researcher believe two type cancer gene work in_concert oncogene may turn proliferate cell malignant tumor-suppressor gene damage
d001.s013.t004,believe,recent month researcher come two type cancer gene work in_concert oncogene may turn proliferate cell malignant tumor-suppressor gene damage
