id,target_word,context_string
d002.s009.t002,dollar,index however slow renew rise new two-month high euro put downward pressure sector sensitive economic situation explain owen fitzpatrick deutsche bank
d002.s009.t003,high,index however slow renew rise dollar new two-month euro put downward pressure sector sensitive economic situation explain owen fitzpatrick deutsche bank
d002.s009.t004,euro,index however slow renew rise dollar new two-month high put downward pressure sector sensitive economic situation explain owen fitzpatrick deutsche bank
d002.s009.t005,pressure,index however slow renew rise dollar new two-month high euro put downward sector sensitive economic situation explain owen fitzpatrick deutsche bank
d002.s009.t006,sector,index however slow renew rise dollar new two-month high euro put downward pressure sensitive economic situation explain owen fitzpatrick deutsche bank
d002.s009.t007,situation,index however slow renew rise dollar new two-month high euro put downward pressure sector sensitive economic explain owen fitzpatrick deutsche bank
d002.s010.t000,technology,security thereby lose ground
d002.s010.t001,security,technology thereby lose ground
d002.s010.t002,ground,technology security thereby lose
d002.s012.t000,treasury,10-year bond yield grow 3.540 3.482 tuesday evening 30-year bond yield 4.497 4.492 previous evening
d002.s012.t001,bond,treasury 10-year yield grow 3.540 3.482 tuesday evening 30-year bond yield 4.497 4.492 previous evening
d002.s012.t002,yield,treasury 10-year bond grow 3.540 3.482 tuesday evening 30-year bond yield 4.497 4.492 previous evening
d002.s012.t003,tuesday,treasury 10-year bond yield grow 3.540 3.482 evening 30-year bond yield 4.497 4.492 previous evening
d002.s012.t004,evening,treasury 10-year bond yield grow 3.540 3.482 tuesday 30-year bond yield 4.497 4.492 previous evening
d002.s012.t005,bond,treasury 10-year yield grow 3.540 3.482 tuesday evening 30-year bond yield 4.497 4.492 previous evening
d002.s012.t006,yield,treasury 10-year bond grow 3.540 3.482 tuesday evening 30-year bond yield 4.497 4.492 previous evening
d002.s012.t007,evening,treasury 10-year bond yield grow 3.540 3.482 tuesday 30-year bond yield 4.497 4.492 previous evening
d003.s000.t000,deal,iraqi oil ministry reach foreign oil_company
d003.s000.t001,oil_company,iraqi oil ministry reach deal foreign
d003.s001.t000,concern,despite violence political instability iraqi government manage attract major oil_company rebuild ailing infrastructure two auction conclude saturday
d003.s001.t001,violence,despite concern political instability iraqi government manage attract major oil_company rebuild ailing infrastructure two auction conclude saturday
d003.s001.t002,instability,despite concern violence political iraqi government manage attract major oil_company rebuild ailing infrastructure two auction conclude saturday
d003.s001.t003,government,despite concern violence political instability iraqi manage attract major oil_company rebuild ailing infrastructure two auction conclude saturday
d003.s001.t004,oil_company,despite concern violence political instability iraqi government manage attract major rebuild ailing infrastructure two auction conclude saturday
d003.s001.t005,infrastructure,despite concern violence political instability iraqi government manage attract major oil_company rebuild ailing two auction conclude saturday
d003.s001.t006,auction,despite concern violence political instability iraqi government manage attract major oil_company rebuild ailing infrastructure two conclude saturday
d003.s001.t007,saturday,despite concern violence political instability iraqi government manage attract major oil_company rebuild ailing infrastructure two auction conclude
d003.s002.t000,deal,iraqi oil ministry reach foreign oil_company suggest china russia european oil firm poise play major role refurbish iraq oil_industry cripple decade war sanction
d003.s002.t001,oil_company,deal iraqi oil ministry reach foreign suggest china russia european oil firm poise play major role refurbish iraq oil_industry cripple decade war sanction
d003.s002.t002,china,deal iraqi oil ministry reach foreign oil_company suggest russia european oil firm poise play major role refurbish iraq oil_industry cripple decade war sanction
d003.s002.t003,russia,deal iraqi oil ministry reach foreign oil_company suggest china european oil firm poise play major role refurbish iraq oil_industry cripple decade war sanction
d003.s002.t004,oil,deal iraqi ministry reach foreign oil_company suggest china russia european oil firm poise play major role refurbish iraq oil_industry cripple decade war sanction
d003.s002.t005,firm,deal iraqi oil ministry reach foreign oil_company suggest china russia european oil poise play major role refurbish iraq oil_industry cripple decade war sanction
d003.s002.t006,role,deal iraqi oil ministry reach foreign oil_company suggest china russia european oil firm poise play major refurbish iraq oil_industry cripple decade war sanction
d003.s002.t007,iraq,deal iraqi oil ministry reach foreign oil_company suggest china russia european oil firm poise play major role refurbish oil_industry cripple decade war sanction
d003.s002.t008,oil_industry,deal iraqi oil ministry reach foreign oil_company suggest china russia european oil firm poise play major role refurbish iraq cripple decade war sanction
d003.s002.t009,decade,deal iraqi oil ministry reach foreign oil_company suggest china russia european oil firm poise play major role refurbish iraq oil_industry cripple war sanction
d003.s002.t010,war,deal iraqi oil ministry reach foreign oil_company suggest china russia european oil firm poise play major role refurbish iraq oil_industry cripple decade sanction
d003.s002.t011,sanction,deal iraqi oil ministry reach foreign oil_company suggest china russia european oil firm poise play major role refurbish iraq oil_industry cripple decade war
d003.s003.t000,company,american walk away stake two auction field
d003.s003.t001,stake,american company walk away two auction field
d003.s003.t002,field,american company walk away stake two auction
d003.s004.t000,company,seven american pay participate second auction begin friday
d003.s004.t001,auction,seven american company pay participate second begin friday
d003.s004.t002,friday,seven american company pay participate second auction begin
d003.s005.t000,bid,one submit lose
d003.s006.t000,company,two american reach deal field auction june
d003.s006.t001,deal,two american company reach field auction june
d003.s006.t002,field,two american company reach deal auction june
d003.s006.t003,june,two american company reach deal field auction
d003.s007.t000,representation,meager american oil giant iraq open oil_industry surprise analyst
d003.s007.t001,oil,meager representation american giant iraq open oil_industry surprise analyst
d003.s007.t002,giant,meager representation american oil iraq open oil_industry surprise analyst
d003.s007.t003,iraq,meager representation american oil giant open oil_industry surprise analyst
d003.s007.t004,oil_industry,meager representation american oil giant iraq open surprise analyst
d003.s007.t005,analyst,meager representation american oil giant iraq open oil_industry surprise
d003.s008.t000,iraq,finally open door six year war instead u.s. company asian european lead way say ruba husarus editor iraq oil forum online news outlet
d003.s008.t001,door,iraq finally open six year war instead u.s. company asian european lead way say ruba husarus editor iraq oil forum online news outlet
d003.s008.t002,year,iraq finally open door six war instead u.s. company asian european lead way say ruba husarus editor iraq oil forum online news outlet
d003.s008.t003,war,iraq finally open door six year instead u.s. company asian european lead way say ruba husarus editor iraq oil forum online news outlet
d003.s008.t004,u.s.,iraq finally open door six year war instead company asian european lead way say ruba husarus editor iraq oil forum online news outlet
d003.s008.t005,company,iraq finally open door six year war instead u.s. asian european lead way say ruba husarus editor iraq oil forum online news outlet
d003.s008.t006,way,iraq finally open door six year war instead u.s. company asian european lead say ruba husarus editor iraq oil forum online news outlet
d003.s008.t007,editor,iraq finally open door six year war instead u.s. company asian european lead way say ruba husarus iraq oil forum online news outlet
d003.s008.t008,news,iraq finally open door six year war instead u.s. company asian european lead way say ruba husarus editor iraq oil forum online outlet
d003.s008.t009,outlet,iraq finally open door six year war instead u.s. company asian european lead way say ruba husarus editor iraq oil forum online news
d003.s009.t000,long_time,anything else offer iraq
d003.s009.t001,offer,long_time anything else iraq
d003.s009.t002,iraq,long_time anything else offer
d003.s010.t000,concern,security underscore massive coordinate bombing tuesday political instability u.s. military withdraw likely keep american oil_company venture forcefully iraq world third-largest proven crude reserve analyst say
d003.s010.t001,security,concern underscore massive coordinate bombing tuesday political instability u.s. military withdraw likely keep american oil_company venture forcefully iraq world third-largest proven crude reserve analyst say
d003.s010.t002,bombing,concern security underscore massive coordinate tuesday political instability u.s. military withdraw likely keep american oil_company venture forcefully iraq world third-largest proven crude reserve analyst say
d003.s010.t003,tuesday,concern security underscore massive coordinate bombing political instability u.s. military withdraw likely keep american oil_company venture forcefully iraq world third-largest proven crude reserve analyst say
d003.s010.t004,instability,concern security underscore massive coordinate bombing tuesday political u.s. military withdraw likely keep american oil_company venture forcefully iraq world third-largest proven crude reserve analyst say
d003.s010.t005,u.s.,concern security underscore massive coordinate bombing tuesday political instability military withdraw likely keep american oil_company venture forcefully iraq world third-largest proven crude reserve analyst say
d003.s010.t006,military,concern security underscore massive coordinate bombing tuesday political instability u.s. withdraw likely keep american oil_company venture forcefully iraq world third-largest proven crude reserve analyst say
d003.s010.t007,oil_company,concern security underscore massive coordinate bombing tuesday political instability u.s. military withdraw likely keep american venture forcefully iraq world third-largest proven crude reserve analyst say
d003.s010.t008,iraq,concern security underscore massive coordinate bombing tuesday political instability u.s. military withdraw likely keep american oil_company venture forcefully world third-largest proven crude reserve analyst say
d003.s010.t009,world,concern security underscore massive coordinate bombing tuesday political instability u.s. military withdraw likely keep american oil_company venture forcefully iraq third-largest proven crude reserve analyst say
d003.s010.t010,reserve,concern security underscore massive coordinate bombing tuesday political instability u.s. military withdraw likely keep american oil_company venture forcefully iraq world third-largest proven crude analyst say
d003.s010.t011,analyst,concern security underscore massive coordinate bombing tuesday political instability u.s. military withdraw likely keep american oil_company venture forcefully iraq world third-largest proven crude reserve say
d003.s011.t000,u.s.,firm case disadvantage rival particularly chinese government control energy firm markedly lower labor cost prone take risk n't respond shareholder
d003.s011.t001,firm,u.s. case disadvantage rival particularly chinese government control energy firm markedly lower labor cost prone take risk n't respond shareholder
d003.s011.t002,case,u.s. firm disadvantage rival particularly chinese government control energy firm markedly lower labor cost prone take risk n't respond shareholder
d003.s011.t003,disadvantage,u.s. firm case rival particularly chinese government control energy firm markedly lower labor cost prone take risk n't respond shareholder
d003.s011.t004,rival,u.s. firm case disadvantage particularly chinese government control energy firm markedly lower labor cost prone take risk n't respond shareholder
d003.s011.t005,government,u.s. firm case disadvantage rival particularly chinese control energy firm markedly lower labor cost prone take risk n't respond shareholder
d003.s011.t006,energy,u.s. firm case disadvantage rival particularly chinese government control firm markedly lower labor cost prone take risk n't respond shareholder
d003.s011.t007,firm,u.s. case disadvantage rival particularly chinese government control energy firm markedly lower labor cost prone take risk n't respond shareholder
d003.s011.t008,risk,u.s. firm case disadvantage rival particularly chinese government control energy firm markedly lower labor cost prone take n't respond shareholder
d003.s011.t009,shareholder,u.s. firm case disadvantage rival particularly chinese government control energy firm markedly lower labor cost prone take risk n't respond
d003.s012.t000,company,exxon-mobil occidental petroleum inc. american reach deal ministry
d003.s012.t001,deal,exxon-mobil occidental petroleum inc. american company reach ministry
d003.s012.t002,ministry,exxon-mobil occidental petroleum inc. american company reach deal
d003.s013.t000,u.s.,major firm chevron conocophillip cultivate close tie iraqi oil ministry provide technical advice recent year walk away empty-handed
d003.s013.t001,firm,major u.s. chevron conocophillip cultivate close tie iraqi oil ministry provide technical advice recent year walk away empty-handed
d003.s013.t002,tie,major u.s. firm chevron conocophillip cultivate close iraqi oil ministry provide technical advice recent year walk away empty-handed
d003.s013.t003,advice,major u.s. firm chevron conocophillip cultivate close tie iraqi oil ministry provide technical recent year walk away empty-handed
d003.s013.t004,year,major u.s. firm chevron conocophillip cultivate close tie iraqi oil ministry provide technical advice recent walk away empty-handed
d003.s014.t000,company,russian lukoil gazprom top stakeholder two contract award weekend
d003.s014.t001,contract,russian company lukoil gazprom top stakeholder two award weekend
d003.s014.t002,weekend,russian company lukoil gazprom top stakeholder two contract award
d003.s015.t000,bid,state-owned china national petroleum corporation contract company walk away large stake contract two major field
d003.s015.t001,contract,state-owned china national petroleum corporation bid company walk away large stake contract two major field
d003.s015.t002,company,state-owned china national petroleum corporation bid contract walk away large stake contract two major field
d003.s015.t003,stake,state-owned china national petroleum corporation bid contract company walk away large contract two major field
d003.s015.t004,contract,state-owned china national petroleum corporation bid company walk away large stake contract two major field
d003.s015.t005,field,state-owned china national petroleum corporation bid contract company walk away large stake contract two major
d003.s016.t000,china,know track become major economic well technological power oil ministry spokesman assam jihad say
d003.s016.t001,track,know china become major economic well technological power oil ministry spokesman assam jihad say
d003.s016.t002,power,know china track become major economic well technological oil ministry spokesman assam jihad say
d003.s016.t003,spokesman,know china track become major economic well technological power oil ministry assam jihad say
d003.s017.t000,company,feel confident chinese par competitor deliver commitment towards iraq
d003.s017.t001,par,feel confident chinese company competitor deliver commitment towards iraq
d003.s017.t002,competitor,feel confident chinese company par deliver commitment towards iraq
d003.s017.t003,commitment,feel confident chinese company par competitor deliver towards iraq
d003.s017.t004,iraq,feel confident chinese company par competitor deliver commitment towards
d003.s018.t000,company,pre-selected submit bid make offer compare per barrel fee ministry willing pay boost output current level field
d003.s018.t001,bid,company pre-selected submit make offer compare per barrel fee ministry willing pay boost output current level field
d003.s018.t002,offer,company pre-selected submit bid make compare per barrel fee ministry willing pay boost output current level field
d003.s018.t003,barrel,company pre-selected submit bid make offer compare per fee ministry willing pay boost output current level field
d003.s018.t004,fee,company pre-selected submit bid make offer compare per barrel ministry willing pay boost output current level field
d003.s018.t005,ministry,company pre-selected submit bid make offer compare per barrel fee willing pay boost output current level field
d003.s018.t006,output,company pre-selected submit bid make offer compare per barrel fee ministry willing pay boost current level field
d003.s018.t007,level,company pre-selected submit bid make offer compare per barrel fee ministry willing pay boost output current field
d003.s018.t008,field,company pre-selected submit bid make offer compare per barrel fee ministry willing pay boost output current level
d004.s000.t000,bank,us repay state support
d004.s000.t001,state,us bank repay support
d004.s000.t002,support,us bank repay state
d004.s001.t000,us,crisis-hit major bank break free state shackle
d004.s001.t001,bank,crisis-hit us major break free state shackle
d004.s001.t002,state,crisis-hit us major bank break free shackle
d004.s001.t003,shackle,crisis-hit us major bank break free state
d004.s002.t000,wednesday,bank america repay support bank protection fund tarp amount usd billion nearly eur billion one go
d004.s002.t001,support,wednesday bank america repay bank protection fund tarp amount usd billion nearly eur billion one go
d004.s002.t002,bank,wednesday america repay support bank protection fund tarp amount usd billion nearly eur billion one go
d004.s002.t003,protection,wednesday bank america repay support bank fund tarp amount usd billion nearly eur billion one go
d004.s002.t004,fund,wednesday bank america repay support bank protection tarp amount usd billion nearly eur billion one go
d004.s002.t005,amount,wednesday bank america repay support bank protection fund tarp usd billion nearly eur billion one go
d004.s003.t000,report,accord us broadcaster cnbc citigroup also plan repay state support
d004.s003.t001,us,accord report broadcaster cnbc citigroup also plan repay state support
d004.s003.t002,broadcaster,accord report us cnbc citigroup also plan repay state support
d004.s003.t003,state,accord report us broadcaster cnbc citigroup also plan repay support
d004.s003.t004,support,accord report us broadcaster cnbc citigroup also plan repay state
d004.s004.t000,institution,thereby want wiggle free restriction go hand-in-hand acceptance money limit manager bonus pay high charge
d004.s004.t001,restriction,institution thereby want wiggle free go hand-in-hand acceptance money limit manager bonus pay high charge
d004.s004.t002,acceptance,institution thereby want wiggle free restriction go hand-in-hand money limit manager bonus pay high charge
d004.s004.t003,money,institution thereby want wiggle free restriction go hand-in-hand acceptance limit manager bonus pay high charge
d004.s004.t004,limit,institution thereby want wiggle free restriction go hand-in-hand acceptance money manager bonus pay high charge
d004.s004.t005,manager,institution thereby want wiggle free restriction go hand-in-hand acceptance money limit bonus pay high charge
d004.s004.t006,bonus,institution thereby want wiggle free restriction go hand-in-hand acceptance money limit manager pay high charge
d004.s004.t007,charge,institution thereby want wiggle free restriction go hand-in-hand acceptance money limit manager bonus pay high
d004.s005.t000,investor,bank america raise usd billion convertible loan
d004.s005.t001,loan,bank america raise usd billion investor convertible
d004.s006.t000,rest,amount take kitty well fill sale business unit
d004.s006.t001,amount,rest take kitty well fill sale business unit
d004.s006.t002,kitty,rest amount take well fill sale business unit
d004.s006.t003,sale,rest amount take kitty well fill business unit
d004.s006.t004,business,rest amount take kitty well fill sale unit
d004.s006.t005,unit,rest amount take kitty well fill sale business
d004.s007.t000,bank,head kenneth lewi extend express thanks american taxpayer wednesday evening cash injection help difficult time
d004.s008.t000,bank,overstretch height financial crisis take investment bank merrill lynch
d004.s008.t001,height,bank overstretch financial crisis take investment bank merrill lynch
d004.s008.t002,crisis,bank overstretch height financial take investment bank merrill lynch
d004.s008.t003,investment,bank overstretch height financial crisis take bank merrill lynch
d004.s008.t004,bank,overstretch height financial crisis take investment bank merrill lynch
d004.s009.t000,cash,citigroup also plan raise capital market free liability state
d004.s009.t001,liability,citigroup also plan raise cash capital market free state
d004.s009.t002,state,citigroup also plan raise cash capital market free liability
d004.s010.t000,thursday,already us bank able announce capital increase usd billion report cnbc reference circle
d004.s010.t001,us,already thursday bank able announce capital increase usd billion report cnbc reference circle
d004.s010.t002,bank,already thursday us able announce capital increase usd billion report cnbc reference circle
d004.s010.t003,capital,already thursday us bank able announce increase usd billion report cnbc reference circle
d004.s010.t004,increase,already thursday us bank able announce capital usd billion report cnbc reference circle
d004.s010.t005,reference,already thursday us bank able announce capital increase usd billion report cnbc circle
d004.s010.t006,circle,already thursday us bank able announce capital increase usd billion report cnbc reference
d004.s011.t000,spokesman,citigroup decline comment
d004.s012.t000,support,goldman sach jp morgan chase morgan stanley already repay june
d004.s012.t001,june,goldman sach jp morgan chase morgan stanley already repay support
d005.s000.t000,appeal,cheshire point twitter
d005.s001.t000,half_a_dozen,typing away courtroom row
d005.s001.t001,courtroom,half_a_dozen typing away row
d005.s001.t002,row,half_a_dozen typing away courtroom
d005.s002.t000,report,minute minute send gruesome testimony via twitter
d005.s002.t001,testimony,minute minute send report gruesome via twitter
d005.s003.t000,end,"defense say 140,000 twitter message trial deal rape child tie bed house set ablaze"
d005.s003.t001,defense,"end say 140,000 twitter message trial deal rape child tie bed house set ablaze"
d005.s003.t002,message,"end defense say 140,000 twitter trial deal rape child tie bed house set ablaze"
d005.s003.t003,trial,"end defense say 140,000 twitter message deal rape child tie bed house set ablaze"
d005.s003.t004,rape,"end defense say 140,000 twitter message trial deal child tie bed house set ablaze"
d005.s003.t005,child,"end defense say 140,000 twitter message trial deal rape tie bed house set ablaze"
d005.s003.t006,bed,"end defense say 140,000 twitter message trial deal rape child tie house set ablaze"
d005.s003.t007,house,"end defense say 140,000 twitter message trial deal rape child tie bed set ablaze"
d005.s004.t000,thursday,widely follow trial steven j. haye convict kill three member cheshire conn. family set come official end judge imposition death sentence vote jury
d005.s004.t001,trial,thursday widely follow steven j. haye convict kill three member cheshire conn. family set come official end judge imposition death sentence vote jury
d005.s004.t002,member,thursday widely follow trial steven j. haye convict kill three cheshire conn. family set come official end judge imposition death sentence vote jury
d005.s004.t003,family,thursday widely follow trial steven j. haye convict kill three member cheshire conn. set come official end judge imposition death sentence vote jury
d005.s004.t004,end,thursday widely follow trial steven j. haye convict kill three member cheshire conn. family set come official judge imposition death sentence vote jury
d005.s004.t005,judge,thursday widely follow trial steven j. haye convict kill three member cheshire conn. family set come official end imposition death sentence vote jury
d005.s004.t006,imposition,thursday widely follow trial steven j. haye convict kill three member cheshire conn. family set come official end judge death sentence vote jury
d005.s004.t007,jury,thursday widely follow trial steven j. haye convict kill three member cheshire conn. family set come official end judge imposition death sentence vote
d005.s005.t000,lawyer,mr. haye already make court filing sketch appeal argument likely occupy court year
d005.s005.t001,court,lawyer mr. haye already make filing sketch appeal argument likely occupy court year
d005.s005.t002,filing,lawyer mr. haye already make court sketch appeal argument likely occupy court year
d005.s005.t003,appeal,lawyer mr. haye already make court filing sketch argument likely occupy court year
d005.s005.t004,argument,lawyer mr. haye already make court filing sketch appeal likely occupy court year
d005.s005.t005,court,lawyer mr. haye already make filing sketch appeal argument likely occupy court year
d005.s005.t006,year,lawyer mr. haye already make court filing sketch appeal argument likely occupy court
d005.s006.t000,reporting,one provocative intense trial include mainstream reporter extensive use twitter create circus atmosphere widespread instant saturation inflammatory detail jury improperly sway public passion
d005.s006.t001,trial,one provocative intense reporting include mainstream reporter extensive use twitter create circus atmosphere widespread instant saturation inflammatory detail jury improperly sway public passion
d005.s006.t002,reporter,one provocative intense reporting trial include mainstream extensive use twitter create circus atmosphere widespread instant saturation inflammatory detail jury improperly sway public passion
d005.s006.t003,use,one provocative intense reporting trial include mainstream reporter extensive twitter create circus atmosphere widespread instant saturation inflammatory detail jury improperly sway public passion
d005.s006.t004,circus,one provocative intense reporting trial include mainstream reporter extensive use twitter create atmosphere widespread instant saturation inflammatory detail jury improperly sway public passion
d005.s006.t005,atmosphere,one provocative intense reporting trial include mainstream reporter extensive use twitter create circus widespread instant saturation inflammatory detail jury improperly sway public passion
d005.s006.t006,detail,one provocative intense reporting trial include mainstream reporter extensive use twitter create circus atmosphere widespread instant saturation inflammatory jury improperly sway public passion
d005.s006.t007,jury,one provocative intense reporting trial include mainstream reporter extensive use twitter create circus atmosphere widespread instant saturation inflammatory detail improperly sway public passion
d005.s006.t008,passion,one provocative intense reporting trial include mainstream reporter extensive use twitter create circus atmosphere widespread instant saturation inflammatory detail jury improperly sway public
d005.s007.t000,claim,could force appeal judge grapple question whether new technology require new courtroom rule
d005.s007.t001,appeal,claim could force judge grapple question whether new technology require new courtroom rule
d005.s007.t002,judge,claim could force appeal grapple question whether new technology require new courtroom rule
d005.s007.t003,question,claim could force appeal judge grapple whether new technology require new courtroom rule
d005.s007.t004,courtroom,claim could force appeal judge grapple question whether new technology require new rule
d005.s007.t005,rule,claim could force appeal judge grapple question whether new technology require new courtroom
d005.s008.t000,trial,i experience i think real danger inclusion new technology courtroom affect individual fair-trial right say thoma j. ullmann mr. haye chief defense_lawyer
d005.s008.t001,danger,i experience trial i think real inclusion new technology courtroom affect individual fair-trial right say thoma j. ullmann mr. haye chief defense_lawyer
d005.s008.t002,inclusion,i experience trial i think real danger new technology courtroom affect individual fair-trial right say thoma j. ullmann mr. haye chief defense_lawyer
d005.s008.t003,courtroom,i experience trial i think real danger inclusion new technology affect individual fair-trial right say thoma j. ullmann mr. haye chief defense_lawyer
d005.s008.t004,individual,i experience trial i think real danger inclusion new technology courtroom affect fair-trial right say thoma j. ullmann mr. haye chief defense_lawyer
d005.s008.t005,right,i experience trial i think real danger inclusion new technology courtroom affect individual fair-trial say thoma j. ullmann mr. haye chief defense_lawyer
d005.s008.t006,defense_lawyer,i experience trial i think real danger inclusion new technology courtroom affect individual fair-trial right say thoma j. ullmann mr. haye chief
d005.s009.t000,trial_judge,jon c. blue state superior_court tersely reject claim ruling last week say news_media carefully controlled evidence jury drive passion
d005.s009.t001,state,trial_judge jon c. blue superior_court tersely reject claim ruling last week say news_media carefully controlled evidence jury drive passion
d005.s009.t002,superior_court,trial_judge jon c. blue state tersely reject claim ruling last week say news_media carefully controlled evidence jury drive passion
d005.s009.t003,claim,trial_judge jon c. blue state superior_court tersely reject ruling last week say news_media carefully controlled evidence jury drive passion
d005.s009.t004,ruling,trial_judge jon c. blue state superior_court tersely reject claim last week say news_media carefully controlled evidence jury drive passion
d005.s009.t005,week,trial_judge jon c. blue state superior_court tersely reject claim ruling last say news_media carefully controlled evidence jury drive passion
d005.s009.t006,news_media,trial_judge jon c. blue state superior_court tersely reject claim ruling last week say carefully controlled evidence jury drive passion
d005.s009.t007,evidence,trial_judge jon c. blue state superior_court tersely reject claim ruling last week say news_media carefully controlled jury drive passion
d005.s009.t008,jury,trial_judge jon c. blue state superior_court tersely reject claim ruling last week say news_media carefully controlled evidence drive passion
d005.s009.t009,passion,trial_judge jon c. blue state superior_court tersely reject claim ruling last week say news_media carefully controlled evidence jury drive
d005.s010.t000,last_word,likely issue
d005.s010.t001,issue,likely last_word
d005.s011.t000,decade,appeals_court recognize coverage notorious case raise question trial fairness
d005.s011.t001,appeals_court,decade recognize coverage notorious case raise question trial fairness
d005.s011.t002,coverage,decade appeals_court recognize notorious case raise question trial fairness
d005.s011.t003,case,decade appeals_court recognize coverage notorious raise question trial fairness
d005.s011.t004,question,decade appeals_court recognize coverage notorious case raise trial fairness
d005.s011.t005,trial,decade appeals_court recognize coverage notorious case raise question fairness
d005.s011.t006,fairness,decade appeals_court recognize coverage notorious case raise question trial
d005.s012.t000,ruling,landmark united_states_supreme_court overturn conviction cleveland osteopath dr. sam sheppard murder wife say decision sheppard v. maxwell carnival atmosphere trial news_media
d005.s012.t001,united_states_supreme_court,landmark ruling overturn conviction cleveland osteopath dr. sam sheppard murder wife say decision sheppard v. maxwell carnival atmosphere trial news_media
d005.s012.t002,conviction,landmark ruling united_states_supreme_court overturn cleveland osteopath dr. sam sheppard murder wife say decision sheppard v. maxwell carnival atmosphere trial news_media
d005.s012.t003,cleveland,landmark ruling united_states_supreme_court overturn conviction osteopath dr. sam sheppard murder wife say decision sheppard v. maxwell carnival atmosphere trial news_media
d005.s012.t004,osteopath,landmark ruling united_states_supreme_court overturn conviction cleveland dr. sam sheppard murder wife say decision sheppard v. maxwell carnival atmosphere trial news_media
d005.s012.t005,murder,landmark ruling united_states_supreme_court overturn conviction cleveland osteopath dr. sam sheppard wife say decision sheppard v. maxwell carnival atmosphere trial news_media
d005.s012.t006,wife,landmark ruling united_states_supreme_court overturn conviction cleveland osteopath dr. sam sheppard murder say decision sheppard v. maxwell carnival atmosphere trial news_media
d005.s012.t007,decision,landmark ruling united_states_supreme_court overturn conviction cleveland osteopath dr. sam sheppard murder wife say sheppard v. maxwell carnival atmosphere trial news_media
d005.s012.t008,carnival,landmark ruling united_states_supreme_court overturn conviction cleveland osteopath dr. sam sheppard murder wife say decision sheppard v. maxwell atmosphere trial news_media
d005.s012.t009,atmosphere,landmark ruling united_states_supreme_court overturn conviction cleveland osteopath dr. sam sheppard murder wife say decision sheppard v. maxwell carnival trial news_media
d005.s012.t010,trial,landmark ruling united_states_supreme_court overturn conviction cleveland osteopath dr. sam sheppard murder wife say decision sheppard v. maxwell carnival atmosphere news_media
d005.s012.t011,news_media,landmark ruling united_states_supreme_court overturn conviction cleveland osteopath dr. sam sheppard murder wife say decision sheppard v. maxwell carnival atmosphere trial
d005.s013.t000,crime,believe inspiration television_show movie fugitive
d005.s013.t001,inspiration,crime believe television_show movie fugitive
d005.s013.t002,television_show,crime believe inspiration movie fugitive
d005.s013.t003,movie,crime believe inspiration television_show fugitive
d005.s014.t000,lawyer,say appeals_court review mr. haye conviction half century later might intrigue argument new rule could necessary govern way communicate courtroom unimagine time dr. sheppard case
d005.s014.t001,appeals_court,lawyer say review mr. haye conviction half century later might intrigue argument new rule could necessary govern way communicate courtroom unimagine time dr. sheppard case
d005.s014.t002,conviction,lawyer say appeals_court review mr. haye half century later might intrigue argument new rule could necessary govern way communicate courtroom unimagine time dr. sheppard case
d005.s014.t003,half,lawyer say appeals_court review mr. haye conviction century later might intrigue argument new rule could necessary govern way communicate courtroom unimagine time dr. sheppard case
d005.s014.t004,century,lawyer say appeals_court review mr. haye conviction half later might intrigue argument new rule could necessary govern way communicate courtroom unimagine time dr. sheppard case
d005.s014.t005,argument,lawyer say appeals_court review mr. haye conviction half century later might intrigue new rule could necessary govern way communicate courtroom unimagine time dr. sheppard case
d005.s014.t006,rule,lawyer say appeals_court review mr. haye conviction half century later might intrigue argument new could necessary govern way communicate courtroom unimagine time dr. sheppard case
d005.s014.t007,way,lawyer say appeals_court review mr. haye conviction half century later might intrigue argument new rule could necessary govern communicate courtroom unimagine time dr. sheppard case
d005.s014.t008,courtroom,lawyer say appeals_court review mr. haye conviction half century later might intrigue argument new rule could necessary govern way communicate unimagine time dr. sheppard case
d005.s014.t009,time,lawyer say appeals_court review mr. haye conviction half century later might intrigue argument new rule could necessary govern way communicate courtroom unimagine dr. sheppard case
d005.s014.t010,case,lawyer say appeals_court review mr. haye conviction half century later might intrigue argument new rule could necessary govern way communicate courtroom unimagine time dr. sheppard
d005.s015.t000,reason,general concern impact new media high-profile trial say john j. donohue iii stanford law school professor study connecticut death_penalty write report say arbitrarily enforce
d005.s015.t001,concern,general reason impact new media high-profile trial say john j. donohue iii stanford law school professor study connecticut death_penalty write report say arbitrarily enforce
d005.s015.t002,impact,general reason concern new media high-profile trial say john j. donohue iii stanford law school professor study connecticut death_penalty write report say arbitrarily enforce
d005.s015.t003,trial,general reason concern impact new media high-profile say john j. donohue iii stanford law school professor study connecticut death_penalty write report say arbitrarily enforce
d005.s015.t004,professor,general reason concern impact new media high-profile trial say john j. donohue iii stanford law school study connecticut death_penalty write report say arbitrarily enforce
d005.s015.t005,connecticut,general reason concern impact new media high-profile trial say john j. donohue iii stanford law school professor study death_penalty write report say arbitrarily enforce
d005.s015.t006,death_penalty,general reason concern impact new media high-profile trial say john j. donohue iii stanford law school professor study connecticut write report say arbitrarily enforce
d005.s015.t007,report,general reason concern impact new media high-profile trial say john j. donohue iii stanford law school professor study connecticut death_penalty write say arbitrarily enforce
d005.s016.t000,professor,donohue say appeal judge might intrigue idea limit instant communication courtroom might make trial fairer
